evaluation_version_scope,case_id,text,ground_truth_team,acceptable_teams,category,risk_level,difficulty,expected_behavior,expected_no_answer,expected_human_review,expected_blocked,expected_sources,expected_key_information,expected_missing_information,expected_department_v5,expected_department_name_v5,expected_division_v5,expected_division_name_v5,expected_team_v5,expected_team_name_v5,acceptable_departments_v5,acceptable_divisions_v5,acceptable_teams_v5,expected_report_focus,notes
V5,E182,Auf dem Gehweg liegt zerbrochenes Glas und es besteht Verletzungsgefahr. Ist das Ordnungsamt oder der Bauhof zuständig?,hazard_prevention,hazard_prevention|illegal_dumping,ambiguous,medium,medium,review,False,True,False,OA-08|AB-02,Gefahrenstelle; Verunreinigung; Standort; Abgrenzung Ordnungsamt und Bauhof,genauer Ort; Art der Gefahr; Foto,public_order,Ordnungsamt,general_order_hazards,Allgemeine Ordnung und Gefahrenabwehr,hazard_prevention,Gefahrenstellen und Sicherheit,public_order|infrastructure_operations,general_order_hazards|depot_waste_green,hazard_prevention|illegal_dumping,Unklare Zuordnung prüfen; Unsicherheit transparent machen und ggf. manuelle Verteilung oder Rückfrage auslösen.,Primäre Quelle OA-08 → public_order/general_order_hazards/hazard_prevention. Legacy-Referenzteam: ordnungsamt. Human Review/Fachteam-Freigabe erwartet.
V5,E183,"Eine Bar in unserer Straße ist nachts regelmäßig sehr laut. Ich möchte das melden, weiß aber nicht ob es um Lärm oder Gewerbeaufsicht geht.",noise_complaints,noise_complaints|business_complaints,ambiguous,medium,hard,review,False,True,False,OA-09|GA-09,Gewerbliche Lärmbeschwerde; Betrieb; Ordnungsamt/Gewerbeamt; Rückfrage,Betrieb; Adresse; Zeiten; Art des Lärms,public_order,Ordnungsamt,general_order_hazards,Allgemeine Ordnung und Gefahrenabwehr,noise_complaints,Lärm und Ruhestörung,public_order|economy_business,general_order_hazards|trade_office,noise_complaints|business_complaints,Unklare Zuordnung prüfen; Unsicherheit transparent machen und ggf. manuelle Verteilung oder Rückfrage auslösen.,Primäre Quelle OA-09 → public_order/general_order_hazards/noise_complaints. Legacy-Referenzteam: ordnungsamt. Human Review/Fachteam-Freigabe erwartet.
V5,E184,"Hallo, ein grosser Hund läuft im Park regelmäßig ohne Leine und wirkt aggressiv. Bitte sagen Sie mir, welche Angaben Sie für eine Meldung brauchen.",dangerous_dogs,dangerous_dogs|dog_keeping,email_like,medium,medium,review,False,True,False,OA-04|OA-03,Gefährlicher Hund; Leinenpflicht; Meldung; Ordnungsamt,Ort; Zeit; Beschreibung; Halter falls bekannt,public_order,Ordnungsamt,animal_order,Hunde- und Tierordnungsangelegenheiten,dangerous_dogs,Gefährliche Hunde und Beißvorfälle,public_order,animal_order,dangerous_dogs|dog_keeping,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle OA-04 → public_order/animal_order/dangerous_dogs. Legacy-Referenzteam: ordnungsamt. Human Review/Fachteam-Freigabe erwartet.
V5,E185,Ich möchte ein Bewachungsgewerbe anmelden. Welche besonderen Erlaubnisse sind dafür erforderlich?,regulated_trades,regulated_trades,high_risk,high,hard,review,False,True,False,GA-07,Bewachungsgewerbe; besondere Erlaubnis; Zuverlässigkeitspruefung; Human Review,Tätigkeit; Betreiber; Nachweise,economy_business,Fachbereich Gewerbe und Wirtschaft,trade_office,Gewerbeamt,regulated_trades,Erlaubnispflichtige Gewerbe,economy_business,trade_office,regulated_trades,Risikosteuerung und Human Review prüfen; sensible oder rechtsnahe Inhalte vorsichtig behandeln und keine verbindliche Entscheidung zusagen.,Primäre Quelle GA-07 → economy_business/trade_office/regulated_trades. Legacy-Referenzteam: gewerbeamt. Human Review/Fachteam-Freigabe erwartet.
V5,E186,Ich möchte als Immobilienmakler tätig werden. Reicht eine normale Gewerbeanmeldung?,regulated_trades,regulated_trades|business_registration,standard,medium,hard,review,False,True,False,GA-07|GA-01,Maklererlaubnis; Gewerbeanmeldung; besondere Erlaubnis; keine abschließende Entscheidung,Tätigkeit; Rechtsform; Startdatum,economy_business,Fachbereich Gewerbe und Wirtschaft,trade_office,Gewerbeamt,regulated_trades,Erlaubnispflichtige Gewerbe,economy_business,trade_office,regulated_trades|business_registration,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle GA-07 → economy_business/trade_office/regulated_trades. Legacy-Referenzteam: gewerbeamt. Human Review/Fachteam-Freigabe erwartet.
V5,E187,Ich betreibe einen Online-Shop und möchte gelegentlich auf Märkten verkaufen. Ist das Gewerbeamt oder der Marktbetreiber zuständig?,business_registration,business_registration|markets_travel_trade,ambiguous,medium,medium,review,False,True,False,GA-01|GA-06|GA-05,Onlinehandel; Marktverkauf; Gewerbeamt; Marktstand oder Reisegewerbe,Warenart; Marktort; Verkaufszeitraum,economy_business,Fachbereich Gewerbe und Wirtschaft,trade_office,Gewerbeamt,business_registration,Gewerbeanzeigen,economy_business,trade_office,business_registration|markets_travel_trade,Unklare Zuordnung prüfen; Unsicherheit transparent machen und ggf. manuelle Verteilung oder Rückfrage auslösen.,Primäre Quelle GA-01 → economy_business/trade_office/business_registration. Legacy-Referenzteam: gewerbeamt. Human Review/Fachteam-Freigabe erwartet.
V5,E188,"Guten Tag, ich möchte mein bestehendes Gewerbe erweitern und zusätzlich handwerkliche Leistungen anbieten. Muss ich das ummelden?",business_registration,business_registration|regulated_trades,email_like,medium,medium,draft,False,True,False,GA-02|GA-08,Gewerbeummeldung; Erweiterung der Tätigkeit; Handwerk; formeller Kanal,bisherige Tätigkeit; neue Tätigkeit; Datum,economy_business,Fachbereich Gewerbe und Wirtschaft,trade_office,Gewerbeamt,business_registration,Gewerbeanzeigen,economy_business,trade_office,business_registration|regulated_trades,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle GA-02 → economy_business/trade_office/business_registration. Legacy-Referenzteam: gewerbeamt. Human Review/Fachteam-Freigabe erwartet.
V5,E189,Kann ich eine Eltern-Kind-Spielgruppe in einem stadtischen Raum anbieten und wo melde ich das an?,family_support_participation,family_support_participation,standard,low,medium,draft,False,False,False,JF-08,Spielgruppe; Eltern-Kind-Angebot; Raum- oder Angebotsanfrage; Jugend/Familie,Zielgruppe; Zeitraum; Raumwunsch,youth_education,"Fachbereich Jugend, Familie und Bildung",youth_family,Jugend und Familie,family_support_participation,Familienberatung und Beteiligung,youth_education,youth_family,family_support_participation,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle JF-08 → youth_education/youth_family/family_support_participation. Legacy-Referenzteam: jugend_familie.
V5,E190,"Wir möchten eine offene Spielgruppe für Kleinkinder starten und fragen, ob die Stadt solche Angebote koordiniert oder nur Räume vermittelt.",family_support_participation,family_support_participation,email_like,low,medium,draft,False,False,False,JF-08,Eltern-Kind-Angebot; Spielgruppe; Koordination; Beratung,Alter der Kinder; Träger; Ort,youth_education,"Fachbereich Jugend, Familie und Bildung",youth_family,Jugend und Familie,family_support_participation,Familienberatung und Beteiligung,youth_education,youth_family,family_support_participation,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle JF-08 → youth_education/youth_family/family_support_participation. Legacy-Referenzteam: jugend_familie.
V5,E191,"Mein Kind hat Anspruch auf Bildung und Teilhabe, aber ich weiß nicht, ob die Schulfahrt oder das Mittagessen über Schule oder Soziales läuft.",discounts_education_participation,discounts_education_participation|transport_meals_after_school|facilities_equipment,multi_intent,medium,hard,review,False,True,False,SO-07|SB-03|SB-06,Bildung und Teilhabe; Schulfahrt; Mittagessen; Abgrenzung Schule und Soziales,Leistungsbezug; Schule; konkrete Leistung,social_affairs,Fachbereich Soziales und Teilhabe,participation_seniors_integration,"Teilhabe, Senioren und Integration",discounts_education_participation,Ermäßigungen und Bildungsteilhabe,social_affairs|youth_education,participation_seniors_integration|school_education,discounts_education_participation|transport_meals_after_school|facilities_equipment,Mehrfachanliegen erkennen; Hauptzuständigkeit und akzeptable Nebenzuständigkeiten prüfen; Rückfrage oder manuelle Fachteam-Freigabe auslösen.,Primäre Quelle SO-07 → social_affairs/participation_seniors_integration/discounts_education_participation. Legacy-Referenzteam: soziales. Human Review/Fachteam-Freigabe erwartet.
V5,E192,Ich brauche wegen drohendem Wohnungsverlust und Rückständen bei der Miete sehr kurzfristig Beratung. Bitte nennen Sie mir den richtigen Kontakt.,urgent_social_support,urgent_social_support,high_risk,high,hard,review,False,True,False,SO-06,Wohnungsverlust; Mietrückstand; dringende Beratung; Human Review,Frist; Räumungstermin; Kontaktmöglichkeit,social_affairs,Fachbereich Soziales und Teilhabe,social_benefits_housing,Soziale Leistungen und Wohnen,urgent_social_support,Akute soziale Notlagen,social_affairs,social_benefits_housing,urgent_social_support,Risikosteuerung und Human Review prüfen; sensible oder rechtsnahe Inhalte vorsichtig behandeln und keine verbindliche Entscheidung zusagen.,Primäre Quelle SO-06 → social_affairs/social_benefits_housing/urgent_social_support. Legacy-Referenzteam: soziales. Human Review/Fachteam-Freigabe erwartet.
V5,E193,"Die Mensa meines Kindes berechnet aus meiner Sicht falsche Beitraege und ich frage mich, ob das Schule, Soziales oder Jugend ist.",transport_meals_after_school,transport_meals_after_school|discounts_education_participation|childcare_fees_benefits,ambiguous,medium,hard,review,False,True,False,SB-03|SO-07|JF-02,Mensa; Beitraege; Bildung und Teilhabe; mehrdeutige Zuständigkeit,Schule; Bescheid; Leistungsbezug,youth_education,"Fachbereich Jugend, Familie und Bildung",school_education,Schule und Bildung,transport_meals_after_school,"Schülerbeförderung, Mensa und Ganztag",youth_education|social_affairs,school_education|participation_seniors_integration|youth_family,transport_meals_after_school|discounts_education_participation|childcare_fees_benefits,Unklare Zuordnung prüfen; Unsicherheit transparent machen und ggf. manuelle Verteilung oder Rückfrage auslösen.,Primäre Quelle SB-03 → youth_education/school_education/transport_meals_after_school. Legacy-Referenzteam: schule_bildung. Human Review/Fachteam-Freigabe erwartet.
V5,E194,"Sehr geehrte Damen und Herren, an der Grundschule fehlen sichere Fahrradstellplätze. Ist das ein Thema für Schulverwaltung, Bauhof oder Stadtplanung?",social_work_room_use,social_work_room_use|streets_green_transport_planning|road_damage_drainage,email_like,medium,hard,review,False,True,False,SB-09|SP-07|AB-09,Schulumfeld; Verkehr/Sicherheit; Fahrradstellplätze; mehrere Fachbereiche,Schule; Standort; Problem,youth_education,"Fachbereich Jugend, Familie und Bildung",school_education,Schule und Bildung,social_work_room_use,Schulsozialarbeit und Raumnutzung,youth_education|urban_development_building|infrastructure_operations,school_education|urban_planning|depot_waste_green,social_work_room_use|streets_green_transport_planning|road_damage_drainage,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle SB-09 → youth_education/school_education/social_work_room_use. Legacy-Referenzteam: schule_bildung. Human Review/Fachteam-Freigabe erwartet.
V5,E195,"Ich möchte einen Baum faellen, auf dem vermutlich ein Vogelnest ist. Darf ich das trotzdem beantragen?",tree_protection,tree_protection|species_protection,high_risk,high,hard,review,False,True,False,UK-01|UK-06,Baumfällung; Artenschutz; Vogelnest; keine Freigabe; Human Review,Baumart; Standort; Nesthinweis; Zeitraum,environment_climate,Fachbereich Umwelt und Klima,environmental_services,Umwelt und Klima,tree_protection,Baumschutz und Baumfällung,environment_climate,environmental_services,tree_protection|species_protection,Risikosteuerung und Human Review prüfen; sensible oder rechtsnahe Inhalte vorsichtig behandeln und keine verbindliche Entscheidung zusagen.,Primäre Quelle UK-01 → environment_climate/environmental_services/tree_protection. Legacy-Referenzteam: umwelt_klima. Human Review/Fachteam-Freigabe erwartet.
V5,E196,"In unserer Straße riecht es seit Tagen nach Chemikalien, aber ich kenne die Quelle nicht. Wohin kann ich mich wenden?",environmental_complaints_waters,environmental_complaints_waters|hazard_prevention,high_risk,high,hard,review,False,True,False,UK-02|UK-08|OA-08,Umweltbeschwerde; Geruch; mögliche Gefahrenstelle; Human Review,Ort; Zeiten; Beschreibung; mögliche Quelle,environment_climate,Fachbereich Umwelt und Klima,environmental_services,Umwelt und Klima,environmental_complaints_waters,Umweltbeschwerden und Gewässer,environment_climate|public_order,environmental_services|general_order_hazards,environmental_complaints_waters|hazard_prevention,Risikosteuerung und Human Review prüfen; sensible oder rechtsnahe Inhalte vorsichtig behandeln und keine verbindliche Entscheidung zusagen.,Primäre Quelle UK-02 → environment_climate/environmental_services/environmental_complaints_waters. Legacy-Referenzteam: umwelt_klima. Human Review/Fachteam-Freigabe erwartet.
V5,E197,Bei der Grünpflege wurden meiner Meinung nach Blütenflaechen zu früh gemäht. Ich möchte eine Beschwerde und eine Umweltfrage stellen.,sustainability_green,sustainability_green|green_maintenance,multi_intent,medium,medium,review,False,True,False,UK-03|AB-06,Grünflaeche; Maeharbeiten; Umweltaspekt; Abgrenzung Bauhof und Umwelt,Ort; Zeitraum; konkrete Fläche,environment_climate,Fachbereich Umwelt und Klima,environmental_services,Umwelt und Klima,sustainability_green,Grünflächen und Nachhaltigkeit,environment_climate|infrastructure_operations,environmental_services|depot_waste_green,sustainability_green|green_maintenance,Mehrfachanliegen erkennen; Hauptzuständigkeit und akzeptable Nebenzuständigkeiten prüfen; Rückfrage oder manuelle Fachteam-Freigabe auslösen.,Primäre Quelle UK-03 → environment_climate/environmental_services/sustainability_green. Legacy-Referenzteam: umwelt_klima. Human Review/Fachteam-Freigabe erwartet.
V5,E198,Ich möchte eine Idee für Verkehrsberuhigung mit mehr Bäumen und weniger versiegelten Flächen einreichen.,streets_green_transport_planning,streets_green_transport_planning|planning_participation|sustainability_green,email_like,medium,hard,review,False,True,False,SP-07|SP-04|UK-09,Verkehrsberuhigung; Stadtentwicklung; Nachhaltigkeitsidee; mehrere Fachbereiche,Straße; Idee; Ziel,urban_development_building,Fachbereich Stadtentwicklung und Bauordnung,urban_planning,Stadtplanung,streets_green_transport_planning,"Straßen, Grünflächen und Verkehr",urban_development_building|environment_climate,urban_planning|environmental_services,streets_green_transport_planning|planning_participation|sustainability_green,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle SP-07 → urban_development_building/urban_planning/streets_green_transport_planning. Legacy-Referenzteam: stadtplanung. Human Review/Fachteam-Freigabe erwartet.
V5,E199,"Die Stadt plant eine neue Wohnbebauung in der Nähe eines Spielplatzes. Ich möchte wissen, wo ich Einwendungen einreichen kann.",planning_participation,planning_participation|streets_green_transport_planning,high_risk,high,hard,review,False,True,False,SP-02|SP-06|SP-04,Bauleitplanung; Beteiligung; Spielplatz-/Grünflaechenbezug; Fristen; Human Review,Planverfahren; Frist; Gebiet,urban_development_building,Fachbereich Stadtentwicklung und Bauordnung,urban_planning,Stadtplanung,planning_participation,Beteiligung und Stadtentwicklung,urban_development_building,urban_planning,planning_participation|streets_green_transport_planning,Risikosteuerung und Human Review prüfen; sensible oder rechtsnahe Inhalte vorsichtig behandeln und keine verbindliche Entscheidung zusagen.,Primäre Quelle SP-02 → urban_development_building/urban_planning/planning_participation. Legacy-Referenzteam: stadtplanung. Human Review/Fachteam-Freigabe erwartet.
